,Theta,Phi,Accuracy
509,0.30000000000000004,0.42500000000000004,22.85
510,0.30000000000000004,0.45,22.7525
511,0.30000000000000004,0.47500000000000003,20.0725
512,0.30000000000000004,0.5,18.87
513,0.30000000000000004,0.525,18.26
514,0.30000000000000004,0.55,17.4025
515,0.30000000000000004,0.5750000000000001,15.9975
516,0.30000000000000004,0.6000000000000001,15.55
517,0.30000000000000004,0.625,13.58
518,0.30000000000000004,0.65,13.92
519,0.30000000000000004,0.675,13.5875
520,0.30000000000000004,0.7000000000000001,13.005
521,0.30000000000000004,0.7250000000000001,13.1425
522,0.30000000000000004,0.75,12.9625
523,0.30000000000000004,0.775,13.73
524,0.30000000000000004,0.8,14.765
525,0.30000000000000004,0.8250000000000001,11.8575
526,0.30000000000000004,0.8500000000000001,12.055
527,0.30000000000000004,0.875,12.995
528,0.30000000000000004,0.9,12.03
529,0.30000000000000004,0.925,12.1
530,0.30000000000000004,0.9500000000000001,11.9825
531,0.30000000000000004,0.9750000000000001,12.25
532,0.30000000000000004,1.0,12.2325
533,0.325,0.0,43.1025
534,0.325,0.025,47.5725
535,0.325,0.05,43.395
536,0.325,0.07500000000000001,44.2675
537,0.325,0.1,41.7925
538,0.325,0.125,41.7675
539,0.325,0.15000000000000002,38.26
540,0.325,0.17500000000000002,36.8075
541,0.325,0.2,34.8925
542,0.325,0.225,34.625
543,0.325,0.25,31.2925
544,0.325,0.275,30.78
545,0.325,0.30000000000000004,29.4575
546,0.325,0.325,26.99
547,0.325,0.35000000000000003,26.66
548,0.325,0.375,23.1375
549,0.325,0.4,24.4925
550,0.325,0.42500000000000004,21.8475
551,0.325,0.45,19.455
552,0.325,0.47500000000000003,19.2625
553,0.325,0.5,18.8
554,0.325,0.525,18.005
555,0.325,0.55,16.87
556,0.325,0.5750000000000001,16.255
557,0.325,0.6000000000000001,16.2375
558,0.325,0.625,15.845
559,0.325,0.65,15.0975
560,0.325,0.675,14.24
561,0.325,0.7000000000000001,14.57
562,0.325,0.7250000000000001,14.6775
563,0.325,0.75,12.8725
564,0.325,0.775,12.19
565,0.325,0.8,12.8225
566,0.325,0.8250000000000001,12.86
567,0.325,0.8500000000000001,11.96
568,0.325,0.875,11.72
569,0.325,0.9,11.5225
570,0.325,0.925,11.6925
571,0.325,0.9500000000000001,10.7325
572,0.325,0.9750000000000001,10.565
573,0.325,1.0,12.42
574,0.35000000000000003,0.0,43.3075
575,0.35000000000000003,0.025,41.4725
576,0.35000000000000003,0.05,39.755
577,0.35000000000000003,0.07500000000000001,41.4525
578,0.35000000000000003,0.1,38.2575
579,0.35000000000000003,0.125,38.565
580,0.35000000000000003,0.15000000000000002,36.28
581,0.35000000000000003,0.17500000000000002,36.475
582,0.35000000000000003,0.2,32.3775
583,0.35000000000000003,0.225,32.615
584,0.35000000000000003,0.25,29.8125
585,0.35000000000000003,0.275,28.75
586,0.35000000000000003,0.30000000000000004,28.72
587,0.35000000000000003,0.325,26.5425
588,0.35000000000000003,0.35000000000000003,25.63
589,0.35000000000000003,0.375,24.79
590,0.35000000000000003,0.4,21.8825
591,0.35000000000000003,0.42500000000000004,22.945
592,0.35000000000000003,0.45,19.2875
593,0.35000000000000003,0.47500000000000003,19.07
594,0.35000000000000003,0.5,18.325
595,0.35000000000000003,0.525,18.5325
596,0.35000000000000003,0.55,15.64
597,0.35000000000000003,0.5750000000000001,16.4275
598,0.35000000000000003,0.6000000000000001,15.86
599,0.35000000000000003,0.625,15.485
600,0.35000000000000003,0.65,13.76
601,0.35000000000000003,0.675,15.0
602,0.35000000000000003,0.7000000000000001,14.93
603,0.35000000000000003,0.7250000000000001,13.99
604,0.35000000000000003,0.75,13.0925
605,0.35000000000000003,0.775,12.6975
606,0.35000000000000003,0.8,13.065
607,0.35000000000000003,0.8250000000000001,12.745
608,0.35000000000000003,0.8500000000000001,13.0425
609,0.35000000000000003,0.875,11.3
610,0.35000000000000003,0.9,11.0525
611,0.35000000000000003,0.925,11.19
612,0.35000000000000003,0.9500000000000001,12.025
613,0.35000000000000003,0.9750000000000001,11.6175
614,0.35000000000000003,1.0,12.495
615,0.375,0.0,38.915
616,0.375,0.025,37.2925
617,0.375,0.05,36.305
618,0.375,0.07500000000000001,35.4
619,0.375,0.1,38.1975
620,0.375,0.125,35.7
621,0.375,0.15000000000000002,35.3375
622,0.375,0.17500000000000002,34.26
623,0.375,0.2,31.28
624,0.375,0.225,31.17
625,0.375,0.25,28.4475
626,0.375,0.275,27.65
627,0.375,0.30000000000000004,27.425
628,0.375,0.325,25.2025
629,0.375,0.35000000000000003,23.64
630,0.375,0.375,21.9025
631,0.375,0.4,21.2375
632,0.375,0.42500000000000004,19.315
633,0.375,0.45,20.5825
634,0.375,0.47500000000000003,18.705
635,0.375,0.5,17.075
636,0.375,0.525,16.7875
637,0.375,0.55,16.25
638,0.375,0.5750000000000001,16.4925
639,0.375,0.6000000000000001,13.475
640,0.375,0.625,13.6825
641,0.375,0.65,14.0475
642,0.375,0.675,12.7075
643,0.375,0.7000000000000001,13.9825
644,0.375,0.7250000000000001,12.4375
645,0.375,0.75,11.64
646,0.375,0.775,12.7225
647,0.375,0.8,13.15
648,0.375,0.8250000000000001,12.4025
649,0.375,0.8500000000000001,12.895
650,0.375,0.875,12.095
651,0.375,0.9,12.7225
652,0.375,0.925,11.9375
653,0.375,0.9500000000000001,12.0475
654,0.375,0.9750000000000001,10.93
655,0.375,1.0,12.605
656,0.4,0.0,36.2475
657,0.4,0.025,35.7825
658,0.4,0.05,36.485
659,0.4,0.07500000000000001,36.0625
660,0.4,0.1,32.6475
661,0.4,0.125,32.1825
662,0.4,0.15000000000000002,31.81
663,0.4,0.17500000000000002,31.8125
664,0.4,0.2,29.155
665,0.4,0.225,28.72
666,0.4,0.25,27.245
667,0.4,0.275,25.855
668,0.4,0.30000000000000004,26.17
669,0.4,0.325,24.86
670,0.4,0.35000000000000003,22.645
671,0.4,0.375,21.7375
672,0.4,0.4,21.355
673,0.4,0.42500000000000004,20.2
674,0.4,0.45,17.1775
675,0.4,0.47500000000000003,19.245
676,0.4,0.5,15.6825
677,0.4,0.525,16.2475
678,0.4,0.55,16.0175
679,0.4,0.5750000000000001,15.09
680,0.4,0.6000000000000001,14.3225
681,0.4,0.625,14.685
682,0.4,0.65,14.0725
683,0.4,0.675,13.005
684,0.4,0.7000000000000001,13.805
685,0.4,0.7250000000000001,14.2725
686,0.4,0.75,13.7
687,0.4,0.775,12.62
688,0.4,0.8,13.1275
689,0.4,0.8250000000000001,13.0625
690,0.4,0.8500000000000001,12.14
691,0.4,0.875,12.5675
692,0.4,0.9,11.13
693,0.4,0.925,13.12
694,0.4,0.9500000000000001,11.01
695,0.4,0.9750000000000001,11.595
696,0.4,1.0,11.9625
697,0.42500000000000004,0.0,34.095
698,0.42500000000000004,0.025,32.5675
699,0.42500000000000004,0.05,34.7175
700,0.42500000000000004,0.07500000000000001,34.4675
701,0.42500000000000004,0.1,31.61
702,0.42500000000000004,0.125,31.04
703,0.42500000000000004,0.15000000000000002,31.33
704,0.42500000000000004,0.17500000000000002,27.86
705,0.42500000000000004,0.2,28.1
706,0.42500000000000004,0.225,26.055
707,0.42500000000000004,0.25,25.19
708,0.42500000000000004,0.275,26.0925
