,Theta,Phi,Accuracy
370,0.225,0.025,84.9625
371,0.225,0.05,86.5175
372,0.225,0.07500000000000001,82.3
373,0.225,0.1,81.815
374,0.225,0.125,73.63
375,0.225,0.15000000000000002,73.2075
376,0.225,0.17500000000000002,65.165
377,0.225,0.2,64.4175
378,0.225,0.225,62.415
379,0.225,0.25,56.5425
380,0.225,0.275,50.8
381,0.225,0.30000000000000004,52.6425
382,0.225,0.325,45.495
383,0.225,0.35000000000000003,40.5075
384,0.225,0.375,40.9775
385,0.225,0.4,37.815
386,0.225,0.42500000000000004,36.3525
387,0.225,0.45,31.8325
388,0.225,0.47500000000000003,31.1125
389,0.225,0.5,29.3625
390,0.225,0.525,29.405
391,0.225,0.55,26.535
392,0.225,0.5750000000000001,24.99
393,0.225,0.6000000000000001,23.055
394,0.225,0.625,19.755
395,0.225,0.65,21.0325
396,0.225,0.675,19.1675
397,0.225,0.7000000000000001,17.5325
398,0.225,0.7250000000000001,18.5475
399,0.225,0.75,17.9675
400,0.225,0.775,16.5925
401,0.225,0.8,14.2625
402,0.225,0.8250000000000001,12.7325
403,0.225,0.8500000000000001,16.42
404,0.225,0.875,15.7775
405,0.225,0.9,14.12
406,0.225,0.925,15.145
407,0.225,0.9500000000000001,12.745
408,0.225,0.9750000000000001,11.94
409,0.225,1.0,13.3325
410,0.25,0.0,83.935
411,0.25,0.025,80.9125
412,0.25,0.05,81.5175
413,0.25,0.07500000000000001,76.8475
414,0.25,0.1,77.44
415,0.25,0.125,72.6925
416,0.25,0.15000000000000002,68.82
417,0.25,0.17500000000000002,67.745
418,0.25,0.2,62.745
419,0.25,0.225,58.7925
420,0.25,0.25,58.92
421,0.25,0.275,52.975
422,0.25,0.30000000000000004,49.0325
423,0.25,0.325,42.6825
424,0.25,0.35000000000000003,45.015
425,0.25,0.375,41.565
426,0.25,0.4,37.85
427,0.25,0.42500000000000004,38.0925
428,0.25,0.45,32.2825
429,0.25,0.47500000000000003,28.14
430,0.25,0.5,29.155
431,0.25,0.525,27.0525
432,0.25,0.55,27.83
433,0.25,0.5750000000000001,21.9125
434,0.25,0.6000000000000001,22.9025
435,0.25,0.625,21.2675
436,0.25,0.65,19.1075
437,0.25,0.675,18.005
438,0.25,0.7000000000000001,18.31
439,0.25,0.7250000000000001,15.975
440,0.25,0.75,16.955
441,0.25,0.775,17.74
442,0.25,0.8,16.0525
443,0.25,0.8250000000000001,16.125
444,0.25,0.8500000000000001,14.875
445,0.25,0.875,15.2175
446,0.25,0.9,16.285
447,0.25,0.925,13.38
448,0.25,0.9500000000000001,13.5225
449,0.25,0.9750000000000001,13.505
450,0.25,1.0,12.0525
451,0.275,0.0,77.8025
452,0.275,0.025,77.94
453,0.275,0.05,79.0025
454,0.275,0.07500000000000001,77.065
455,0.275,0.1,74.51
456,0.275,0.125,72.585
457,0.275,0.15000000000000002,63.3625
458,0.275,0.17500000000000002,59.615
459,0.275,0.2,60.93
460,0.275,0.225,58.98
461,0.275,0.25,52.18
462,0.275,0.275,46.935
463,0.275,0.30000000000000004,43.7775
464,0.275,0.325,38.9675
465,0.275,0.35000000000000003,37.145
466,0.275,0.375,36.0725
467,0.275,0.4,35.5875
468,0.275,0.42500000000000004,33.195
469,0.275,0.45,30.87
470,0.275,0.47500000000000003,28.0575
471,0.275,0.5,27.4625
472,0.275,0.525,24.2625
473,0.275,0.55,24.755
474,0.275,0.5750000000000001,23.0325
475,0.275,0.6000000000000001,24.64
476,0.275,0.625,22.59
477,0.275,0.65,19.1725
478,0.275,0.675,20.3
479,0.275,0.7000000000000001,20.4075
480,0.275,0.7250000000000001,19.0025
481,0.275,0.75,18.135
482,0.275,0.775,17.7925
483,0.275,0.8,15.1
484,0.275,0.8250000000000001,14.895
485,0.275,0.8500000000000001,16.7125
486,0.275,0.875,14.4325
487,0.275,0.9,12.745
488,0.275,0.925,14.925
489,0.275,0.9500000000000001,12.9925
490,0.275,0.9750000000000001,13.8475
491,0.275,1.0,12.91
492,0.30000000000000004,0.0,70.285
493,0.30000000000000004,0.025,74.675
494,0.30000000000000004,0.05,72.4625
495,0.30000000000000004,0.07500000000000001,72.53
496,0.30000000000000004,0.1,66.04
497,0.30000000000000004,0.125,65.7525
498,0.30000000000000004,0.15000000000000002,66.8025
499,0.30000000000000004,0.17500000000000002,62.0575
500,0.30000000000000004,0.2,57.295
501,0.30000000000000004,0.225,53.565
502,0.30000000000000004,0.25,52.23
503,0.30000000000000004,0.275,50.935
504,0.30000000000000004,0.30000000000000004,45.01
505,0.30000000000000004,0.325,45.535
506,0.30000000000000004,0.35000000000000003,35.6425
507,0.30000000000000004,0.375,36.03
508,0.30000000000000004,0.4,35.715
509,0.30000000000000004,0.42500000000000004,31.5825
510,0.30000000000000004,0.45,29.0675
511,0.30000000000000004,0.47500000000000003,29.5625
512,0.30000000000000004,0.5,25.5175
513,0.30000000000000004,0.525,28.0125
514,0.30000000000000004,0.55,24.55
515,0.30000000000000004,0.5750000000000001,20.74
516,0.30000000000000004,0.6000000000000001,22.885
517,0.30000000000000004,0.625,20.57
518,0.30000000000000004,0.65,18.1275
519,0.30000000000000004,0.675,19.1875
520,0.30000000000000004,0.7000000000000001,17.255
521,0.30000000000000004,0.7250000000000001,17.9025
522,0.30000000000000004,0.75,18.12
523,0.30000000000000004,0.775,15.735
524,0.30000000000000004,0.8,15.0725
525,0.30000000000000004,0.8250000000000001,17.39
526,0.30000000000000004,0.8500000000000001,15.89
527,0.30000000000000004,0.875,14.8775
528,0.30000000000000004,0.9,14.025
529,0.30000000000000004,0.925,14.38
530,0.30000000000000004,0.9500000000000001,14.3875
531,0.30000000000000004,0.9750000000000001,13.7575
532,0.30000000000000004,1.0,12.425
533,0.325,0.0,69.865
534,0.325,0.025,66.7925
535,0.325,0.05,68.8975
536,0.325,0.07500000000000001,63.4125
537,0.325,0.1,69.3425
538,0.325,0.125,63.235
539,0.325,0.15000000000000002,61.62
540,0.325,0.17500000000000002,58.4725
541,0.325,0.2,54.9575
542,0.325,0.225,50.025
543,0.325,0.25,42.6775
544,0.325,0.275,44.5275
545,0.325,0.30000000000000004,42.9875
546,0.325,0.325,41.91
547,0.325,0.35000000000000003,36.5325
548,0.325,0.375,32.285
549,0.325,0.4,31.9025
550,0.325,0.42500000000000004,28.4175
551,0.325,0.45,27.13
552,0.325,0.47500000000000003,27.8725
553,0.325,0.5,26.755
554,0.325,0.525,26.0625
555,0.325,0.55,22.545
556,0.325,0.5750000000000001,21.6825
557,0.325,0.6000000000000001,20.97
558,0.325,0.625,19.4575
559,0.325,0.65,21.3675
560,0.325,0.675,18.665
561,0.325,0.7000000000000001,18.58
562,0.325,0.7250000000000001,17.45
563,0.325,0.75,18.375
564,0.325,0.775,14.11
565,0.325,0.8,16.2525
566,0.325,0.8250000000000001,15.92
567,0.325,0.8500000000000001,14.465
568,0.325,0.875,11.365
569,0.325,0.9,13.6725
570,0.325,0.925,14.8675
571,0.325,0.9500000000000001,13.865
572,0.325,0.9750000000000001,15.27
573,0.325,1.0,13.0
574,0.35000000000000003,0.0,64.82
575,0.35000000000000003,0.025,64.1425
576,0.35000000000000003,0.05,62.7775
577,0.35000000000000003,0.07500000000000001,62.095
578,0.35000000000000003,0.1,63.905
579,0.35000000000000003,0.125,58.71
580,0.35000000000000003,0.15000000000000002,57.9525
581,0.35000000000000003,0.17500000000000002,53.115
582,0.35000000000000003,0.2,52.8725
583,0.35000000000000003,0.225,48.5025
584,0.35000000000000003,0.25,46.5375
585,0.35000000000000003,0.275,40.4325
586,0.35000000000000003,0.30000000000000004,39.4475
587,0.35000000000000003,0.325,36.9875
588,0.35000000000000003,0.35000000000000003,35.3125
589,0.35000000000000003,0.375,36.9775
590,0.35000000000000003,0.4,31.5725
591,0.35000000000000003,0.42500000000000004,27.9075
592,0.35000000000000003,0.45,29.71
593,0.35000000000000003,0.47500000000000003,28.72
594,0.35000000000000003,0.5,26.63
595,0.35000000000000003,0.525,23.235
596,0.35000000000000003,0.55,23.0725
597,0.35000000000000003,0.5750000000000001,20.6225
598,0.35000000000000003,0.6000000000000001,21.97
599,0.35000000000000003,0.625,18.97
600,0.35000000000000003,0.65,19.84
601,0.35000000000000003,0.675,18.95
602,0.35000000000000003,0.7000000000000001,16.755
603,0.35000000000000003,0.7250000000000001,15.14
604,0.35000000000000003,0.75,16.8625
605,0.35000000000000003,0.775,14.4875
606,0.35000000000000003,0.8,15.54
607,0.35000000000000003,0.8250000000000001,15.71
608,0.35000000000000003,0.8500000000000001,15.0975
609,0.35000000000000003,0.875,15.1
610,0.35000000000000003,0.9,13.2975
611,0.35000000000000003,0.925,14.6425
612,0.35000000000000003,0.9500000000000001,13.4575
613,0.35000000000000003,0.9750000000000001,14.205
614,0.35000000000000003,1.0,12.76
615,0.375,0.0,61.68
616,0.375,0.025,62.7
617,0.375,0.05,57.73
618,0.375,0.07500000000000001,58.1575
619,0.375,0.1,60.8675
620,0.375,0.125,51.8375
621,0.375,0.15000000000000002,54.215
622,0.375,0.17500000000000002,49.6025
623,0.375,0.2,47.555
624,0.375,0.225,45.6325
625,0.375,0.25,40.805
626,0.375,0.275,40.7525
627,0.375,0.30000000000000004,42.1275
628,0.375,0.325,35.415
629,0.375,0.35000000000000003,30.7825
630,0.375,0.375,34.815
631,0.375,0.4,33.7575
632,0.375,0.42500000000000004,29.2875
633,0.375,0.45,26.6675
634,0.375,0.47500000000000003,25.1425
635,0.375,0.5,25.2275
636,0.375,0.525,24.2775
637,0.375,0.55,22.1475
638,0.375,0.5750000000000001,21.4975
639,0.375,0.6000000000000001,21.4675
640,0.375,0.625,18.9825
641,0.375,0.65,19.5875
642,0.375,0.675,17.4575
643,0.375,0.7000000000000001,18.67
644,0.375,0.7250000000000001,16.89
645,0.375,0.75,16.14
646,0.375,0.775,15.3825
647,0.375,0.8,16.95
648,0.375,0.8250000000000001,15.7625
649,0.375,0.8500000000000001,13.68
650,0.375,0.875,15.7725
651,0.375,0.9,12.8825
652,0.375,0.925,13.745
653,0.375,0.9500000000000001,12.965
654,0.375,0.9750000000000001,12.7025
655,0.375,1.0,10.3775
656,0.4,0.0,58.8875
657,0.4,0.025,58.8375
658,0.4,0.05,52.995
659,0.4,0.07500000000000001,57.385
660,0.4,0.1,53.5275
661,0.4,0.125,52.66
662,0.4,0.15000000000000002,52.2025
663,0.4,0.17500000000000002,46.325
664,0.4,0.2,51.6325
665,0.4,0.225,38.9275
666,0.4,0.25,39.47
667,0.4,0.275,36.425
668,0.4,0.30000000000000004,33.8625
669,0.4,0.325,34.0325
670,0.4,0.35000000000000003,32.165
671,0.4,0.375,32.3425
672,0.4,0.4,28.3125
673,0.4,0.42500000000000004,32.345
674,0.4,0.45,27.2325
675,0.4,0.47500000000000003,25.9875
676,0.4,0.5,25.2625
677,0.4,0.525,23.005
678,0.4,0.55,23.625
679,0.4,0.5750000000000001,19.56
680,0.4,0.6000000000000001,21.26
681,0.4,0.625,19.06
682,0.4,0.65,18.5475
683,0.4,0.675,17.25
684,0.4,0.7000000000000001,16.6325
685,0.4,0.7250000000000001,15.3225
686,0.4,0.75,15.5575
687,0.4,0.775,15.945
688,0.4,0.8,17.155
689,0.4,0.8250000000000001,14.73
690,0.4,0.8500000000000001,13.5525
691,0.4,0.875,14.5575
692,0.4,0.9,13.7525
693,0.4,0.925,14.805
694,0.4,0.9500000000000001,14.125
695,0.4,0.9750000000000001,12.335
696,0.4,1.0,12.91
697,0.42500000000000004,0.0,55.145
698,0.42500000000000004,0.025,52.5625
699,0.42500000000000004,0.05,50.9575
700,0.42500000000000004,0.07500000000000001,51.3575
701,0.42500000000000004,0.1,48.4225
702,0.42500000000000004,0.125,52.195
703,0.42500000000000004,0.15000000000000002,43.2075
704,0.42500000000000004,0.17500000000000002,44.4575
705,0.42500000000000004,0.2,43.7875
706,0.42500000000000004,0.225,40.4325
707,0.42500000000000004,0.25,38.8575
708,0.42500000000000004,0.275,36.4275
709,0.42500000000000004,0.30000000000000004,36.3325
710,0.42500000000000004,0.325,34.0725
711,0.42500000000000004,0.35000000000000003,32.59
712,0.42500000000000004,0.375,32.0975
713,0.42500000000000004,0.4,30.465
714,0.42500000000000004,0.42500000000000004,28.4025
715,0.42500000000000004,0.45,29.16
716,0.42500000000000004,0.47500000000000003,24.86
717,0.42500000000000004,0.5,26.9325
718,0.42500000000000004,0.525,21.7325
719,0.42500000000000004,0.55,19.965
